"","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum"
"1890",NA,NA,NA,NA,NA,NA,NA,"circle",NA,24.07015,NA,NA,NA,NA,NA,NA,"square",0.85,NA,3,"square",NA,NA,NA,NA,"cloud",NA,NA,NA,78,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1891","circle",233,0.5,27,233,3,0.166666666666667,"cloud","shape",24.07015,0,"task",123,133,"cloud","task","circle",0.85,123,2,"circle",1,0.333333333333333,"male",133,"cloud",0.5,3,233,78,"square",1,"polka-dotted","322b",0.75,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","square",0.5,25970,0
"1892","circle",213,0.5,28,213,5,0.161290322580645,"cloud","shape",24.07015,0,"task",311,122,"cloud","task","circle",0.85,311,2,"circle",1,0.290322580645161,"male",122,"cloud",0.548387096774194,3,213,78,"square",1,"solid","211",0.85,"square","['solid', 'striped', 'blue', 'red', 'green']",0.25,"211-3","square",0.45,10370,1
"1893","circle",221,0.5,29,221,4,0.129032258064516,"cloud","shape",24.07015,0,"task",221,122,"cloud","task","circle",0.85,122,2,"circle",1,0.290322580645161,"male",323,"cloud",0.580645161290323,3,323,78,"square",1,"striped","311",0.9,"square","['striped', 'blue', 'red', 'green']",0.2,"311-3","square",0.45,18410,2
"1894","circle",322,0.5,30,223,4,0.1,"cloud","shape",24.07015,0,"task",322,223,"cloud","task","circle",0.85,133,2,"circle",1,0.3,"male",223,"cloud",0.6,3,133,78,"square",1,"green","22b1",0.9,"square","['striped', 'polka-dotted', 'red', 'green']",0.15,"22b1-3","square",0.45,22690,3
"1895",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,24.07015,NA,NA,NA,NA,NA,NA,"circle",0.85,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,78,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1896",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,24.07015,NA,NA,NA,NA,NA,NA,"circle",0.65,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,78,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1897","circle",212,1,3,132,4,1,"circle","shape",7.98105,0,"task",231,212,"cloud","task","cloud",0.65,231,2,"cloud",1,0,"female",132,"circle",0,0,132,79,"square",0.5,"polka-dotted","22b2b",0,"square","['solid', 'polka-dotted', 'blue', 'red']",0.85,"22b2b-2","square",0,5070,0
"1898","circle",321,1,4,132,5,1,"circle","shape",7.98105,0,"task",211,321,"cloud","task","cloud",0.65,211,2,"cloud",1,0,"female",132,"circle",0,0,132,79,"square",0.5,"polka-dotted","211",0,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",1,"211-3","square",0,4660,1
"1899","circle",123,1,5,232,4,0,"circle","shape",7.98105,0,"task",232,123,"cloud","task","cloud",0.65,232,2,"cloud",1,0,"female",323,"circle",1,0,323,79,"square",0.5,"polka-dotted","22a1",1,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22a1-3","square",0,19970,2
"1900","circle",233,1,6,122,4,1,"circle","shape",7.98105,0,"task",122,222,"cloud","task","cloud",0.65,222,2,"cloud",1,0,"female",122,"circle",0,0,233,79,"square",0.5,"red","22a2b",0,"square","['striped', 'polka-dotted', 'red', 'green']",1,"22a2b-2b","square",0,23900,3
"1901",NA,NA,NA,NA,NA,NA,NA,"circle",NA,7.98105,NA,NA,NA,NA,NA,NA,"cloud",0.65,NA,2,"cloud",NA,NA,NA,NA,"circle",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1902",NA,NA,NA,NA,NA,NA,NA,"circle",NA,7.98105,NA,NA,NA,NA,NA,NA,"cloud",0.8,NA,2,"cloud",NA,NA,NA,NA,"circle",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1903","circle",312,1,11,312,4,0,"square","shape",7.98105,0.5,"task",221,312,"cloud","task","square",0.8,221,1,"cloud",1,1,"female",322,"cloud",0,1,322,79,"circle",0,"solid","22a2b",0,"square","['solid', 'striped', 'blue', 'red']",0,"22a2b-2a","circle",1,4230,0
"1904","circle",311,1,12,311,4,0,"square","shape",7.98105,0.5,"task",211,311,"cloud","task","square",0.8,211,1,"cloud",1,1,"female",123,"cloud",0,1,123,79,"circle",0,"blue","22a1",0,"square","['solid', 'striped', 'blue', 'green']",0,"22a1-3","circle",1,13320,1
"1905","circle",232,1,13,312,4,0,"square","shape",7.98105,0.5,"task",312,322,"cloud","task","square",0.8,322,1,"cloud",1,1,"female",312,"cloud",0,1,232,79,"circle",0,"solid","321",0,"square","['solid', 'striped', 'polka-dotted', 'red']",0,"321-2","circle",1,6620,2
"1906","circle",232,1,14,312,4,0,"square","shape",7.98105,0.5,"task",312,122,"cloud","task","square",0.8,312,1,"cloud",1,1,"female",122,"cloud",0,1,232,79,"circle",0,"solid","311",0,"square","['solid', 'striped', 'polka-dotted', 'red']",0,"311-3","circle",1,6370,3
"1907",NA,NA,NA,NA,NA,NA,NA,"square",NA,7.98105,NA,NA,NA,NA,NA,NA,"square",0.8,NA,1,"cloud",NA,NA,NA,NA,"cloud",NA,NA,NA,79,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1908",NA,NA,NA,NA,NA,NA,NA,"square",NA,7.98105,NA,NA,NA,NA,NA,NA,"square",0.65,NA,1,"cloud",NA,NA,NA,NA,"cloud",NA,NA,NA,79,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1909","circle",211,0.5,19,222,5,0.235294117647059,"cloud","shape",7.98105,0,"task",211,222,"cloud","task","circle",0.65,222,2,"circle",1,0,"female",113,"cloud",0.764705882352941,2,113,79,"square",1,"striped","22b1",0.65,"square","['solid', 'striped', 'blue', 'red', 'green']",0.2,"22b1-2","square",0,8950,0
"1910","circle",123,0.5,20,223,2,0.133333333333333,"cloud","shape",7.98105,0,"task",123,223,"cloud","task","circle",0.65,223,2,"circle",1,0,"female",323,"cloud",0.866666666666667,2,323,79,"square",1,"green","331",0.65,"square","['striped', 'green']",0.1,"331-3","square",0,20230,1
"1911","circle",122,0.5,21,213,5,0,"cloud","shape",7.98105,0,"task",311,122,"cloud","task","circle",0.65,213,2,"circle",1,0,"female",311,"cloud",1,2,213,79,"square",1,"green","211",1,"square","['solid', 'striped', 'blue', 'red', 'green']",0,"211-3","square",0,10370,2
"1912","circle",233,0.5,22,231,4,0,"cloud","shape",7.98105,0,"task",231,113,"cloud","task","circle",0.65,231,2,"circle",1,0,"female",113,"cloud",1,2,233,79,"square",1,"blue","22a2b",1,"square","['solid', 'polka-dotted', 'blue', 'green']",0,"22a2b-2a","square",0,24600,3
"1913",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.98105,NA,NA,NA,NA,NA,NA,"circle",0.65,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1914",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.98105,NA,NA,NA,NA,NA,NA,"circle",0.7,NA,2,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"1915","circle",331,0.5,27,232,4,0.241379310344828,"cloud","shape",7.98105,0,"task",331,232,"cloud","task","cloud",0.7,232,2,"circle",1,0.275862068965517,"female",133,"square",0.482758620689655,3,133,79,"square",1,"red","311",0.7,"square","['polka-dotted', 'blue', 'red', 'green']",0.35,"311-3","circle",0.4,21520,0
"1916","circle",113,0.5,28,223,5,0.136363636363636,"cloud","shape",7.98105,0,"task",332,113,"cloud","task","cloud",0.7,332,2,"circle",1,0.181818181818182,"female",223,"square",0.681818181818182,3,223,79,"square",1,"striped","211",0.75,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.15,"211-3","circle",0.2,17100,1
"1917","circle",133,0.5,29,133,4,0.434782608695652,"cloud","shape",7.98105,0,"task",321,133,"cloud","task","cloud",0.7,321,2,"circle",1,0,"female",333,"square",0.565217391304348,3,333,79,"square",1,"green","22a2b",0.65,"square","['striped', 'polka-dotted', 'blue', 'green']",0.5,"22a2b-2b","circle",0,28810,2
"1918","circle",312,0.5,30,113,4,0.625,"cloud","shape",7.98105,0,"task",211,312,"cloud","task","cloud",0.7,113,2,"circle",1,0,"female",211,"square",0.375,3,113,79,"square",1,"green","311",0.45,"square","['solid', 'blue', 'red', 'green']",0.75,"311-3","circle",0,8720,3
"1919",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.98105,NA,NA,NA,NA,NA,NA,"cloud",0.7,NA,2,"circle",NA,NA,NA,NA,"square",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1920",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.98105,NA,NA,NA,NA,NA,NA,"cloud",0.95,NA,2,"circle",NA,NA,NA,NA,"square",NA,NA,NA,79,"square",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1921","red",112,0,3,133,4,0.25,"red","color",9.14721666666667,1,"task",331,112,"blue","task","green",0.95,331,3,"green",3,0.625,"male",133,"blue",0.125,0,133,80,"blue",0.5,"cloud","22b1",0.15,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.3,"22b1-3","red",0.75,20682,0
"1922","red",231,0,4,113,4,0.12,"red","color",9.14721666666667,1,"task",231,232,"blue","task","green",0.95,232,3,"green",3,0.76,"male",113,"blue",0.12,0,113,80,"blue",0.5,"solid","22a1",0.15,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.15,"22a1-3","red",0.95,9432,1
"1923","red",123,0,5,123,4,0.0869565217391304,"red","color",9.14721666666667,1,"task",121,232,"blue","task","green",0.95,232,3,"green",3,0.826086956521739,"male",121,"blue",0.0869565217391304,0,123,80,"blue",0.5,"cloud","22a1",0.1,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.1,"22a1-3","red",0.95,14532,2
"1924","red",221,0,6,123,3,0.0454545454545455,"red","color",9.14721666666667,1,"task",221,122,"blue","task","green",0.95,122,3,"green",3,0.863636363636364,"male",123,"blue",0.0909090909090909,0,123,80,"blue",0.5,"striped","321",0.1,"green","['cloud', 'circle', 'striped']",0.05,"321-3","red",0.95,14001,3
"1925",NA,NA,NA,NA,NA,NA,NA,"red",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"green",0.95,NA,3,"green",NA,NA,NA,NA,"blue",NA,NA,NA,80,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1926",NA,NA,NA,NA,NA,NA,NA,"red",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"green",1,NA,3,"green",NA,NA,NA,NA,"blue",NA,NA,NA,80,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1927","red",233,0,11,312,4,0.1875,"green","color",9.14721666666667,0.5,"task",311,312,"blue","task","red",1,311,3,"red",3,0.3125,"male",312,"blue",0.5,1,233,80,"blue",1,"square","22a1",0.8,"green","['circle', 'square', 'solid', 'polka-dotted']",0.3,"22a1-3","green",0.5,23572,0
"1928","red",322,0,12,322,3,0.230769230769231,"green","color",9.14721666666667,0.5,"task",222,322,"blue","task","red",1,222,3,"red",3,0.153846153846154,"male",223,"blue",0.615384615384615,1,223,80,"blue",1,"striped","322b",0.8,"green","['circle', 'square', 'striped']",0.3,"322b-2","green",0.2,16441,1
"1929","red",321,0,13,112,5,0.178571428571429,"green","color",9.14721666666667,0.5,"task",321,112,"blue","task","red",1,112,3,"red",3,0.142857142857143,"male",133,"blue",0.678571428571429,1,133,80,"blue",1,"solid","211",0.95,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.25,"211-3","green",0.2,20652,2
"1930","red",122,0,14,122,3,0.111111111111111,"green","color",9.14721666666667,0.5,"task",121,122,"blue","task","red",1,222,3,"red",3,0.148148148148148,"male",121,"blue",0.740740740740741,1,222,80,"blue",1,"cloud","322b",1,"green","['cloud', 'circle', 'striped']",0.15,"322b-2","green",0.2,3551,3
"1931",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"red",1,NA,3,"red",NA,NA,NA,NA,"blue",NA,NA,NA,80,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1932",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"red",0.75,NA,3,"red",NA,NA,NA,NA,"blue",NA,NA,NA,80,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1933","red",132,0.5,19,221,5,0.548387096774194,"blue","color",9.14721666666667,0,"task",221,132,"blue","task","red",0.75,221,3,"red",3,0.129032258064516,"male",323,"green",0.32258064516129,2,323,80,"green",1,"striped","211",0.5,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.85,"211-3","blue",0.2,18802,0
"1934","red",332,0.5,20,112,4,0.586206896551724,"blue","color",9.14721666666667,0,"task",112,332,"blue","task","red",0.75,113,3,"red",3,0.0344827586206897,"male",112,"green",0.379310344827586,2,113,80,"green",1,"solid","22a2b",0.55,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.85,"22a2b-2b","blue",0.05,9612,1
"1935","red",211,0.5,21,312,5,0.413793103448276,"blue","color",9.14721666666667,0,"task",211,131,"blue","task","red",0.75,131,3,"red",3,0.0344827586206897,"male",312,"green",0.551724137931034,2,312,80,"green",1,"solid","22b1",0.8,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.6,"22b1-2","blue",0.05,1812,2
"1936","red",132,0.5,22,132,4,0.392857142857143,"blue","color",9.14721666666667,0,"task",132,233,"blue","task","red",0.75,233,3,"red",3,0.0357142857142857,"male",333,"green",0.571428571428571,2,333,80,"green",1,"polka-dotted","321",0.8,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.55,"321-2","blue",0.05,29151,3
"1937",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"red",0.75,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,80,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1938",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"red",0.8,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,80,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1939","red",211,0.5,27,221,4,0.428571428571429,"blue","color",9.14721666666667,1,"task",211,221,"blue","task","green",0.8,322,3,"green",3,0.285714285714286,"male",221,"red",0.285714285714286,3,322,80,"red",0,"striped","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",0.75,"22a2b-2a","blue",0.5,3712,0
"1940","red",323,0.5,28,323,3,0.314285714285714,"blue","color",9.14721666666667,1,"task",321,122,"blue","task","green",0.8,122,3,"green",3,0.457142857142857,"male",321,"red",0.228571428571429,3,323,80,"red",0,"striped","321",0.4,"green","['cloud', 'square', 'striped']",0.55,"321-3","blue",0.8,18421,1
"1941","red",233,0.5,29,223,4,0.323529411764706,"blue","color",9.14721666666667,1,"task",122,223,"blue","task","green",0.8,122,3,"green",3,0.5,"male",223,"red",0.176470588235294,3,233,80,"red",0,"striped","22a2b",0.3,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.55,"22a2b-2a","blue",0.85,25432,2
"1942","red",211,0.5,30,233,4,0.285714285714286,"blue","color",9.14721666666667,1,"task",211,222,"blue","task","green",0.8,233,3,"green",3,0.571428571428571,"male",222,"red",0.142857142857143,3,233,80,"red",0,"circle","311",0.25,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.5,"311-3","blue",1,23791,3
"1943",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"green",0.8,NA,3,"green",NA,NA,NA,NA,"red",NA,NA,NA,80,"red",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1944",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.14721666666667,NA,NA,NA,NA,NA,NA,"green",1,NA,3,"green",NA,NA,NA,NA,"red",NA,NA,NA,80,"red",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1945","red",131,0,3,132,4,0.0416666666666667,"green","color",9.06105,0.5,"task",131,132,"blue","task","red",1,213,3,"red",3,0.416666666666667,"female",132,"blue",0.541666666666667,0,213,81,"blue",1,"cloud","22a1",0.65,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.05,"22a1-3","green",0.5,10802,0
"1946","red",133,0,4,133,4,0.037037037037037,"green","color",9.06105,0.5,"task",311,131,"blue","task","red",1,131,3,"red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,133,81,"blue",1,"cloud","22a2b",0.65,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.05,"22a2b-2b","green",0.65,20412,1
"1947","red",123,0,5,123,5,0.037037037037037,"green","color",9.06105,0.5,"task",311,221,"blue","task","red",1,221,3,"red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,123,81,"blue",1,"striped","22b1",0.65,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.05,"22b1-2","green",0.65,13382,2
"1948","red",133,0,6,332,5,0.04,"green","color",9.06105,0.5,"task",221,332,"blue","task","red",1,332,3,"red",3,0.2,"female",221,"blue",0.76,0,133,81,"blue",1,"polka-dotted","211",0.95,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.05,"211-3","green",0.25,21642,3
"1949",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.06105,NA,NA,NA,NA,NA,NA,"red",1,NA,3,"red",NA,NA,NA,NA,"blue",NA,NA,NA,81,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1950",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.06105,NA,NA,NA,NA,NA,NA,"red",1,NA,3,"red",NA,NA,NA,NA,"blue",NA,NA,NA,81,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1951","striped",222,1,11,222,4,0.32258064516129,"striped","texture",9.06105,0,"task",231,112,"solid","task","solid",1,112,3,"solid",2,0.161290322580645,"female",231,"polka-dotted",0.516129032258065,1,222,81,"polka-dotted",0.5,"circle","22b1",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.5,"22b1-3","striped",0.25,3291,0
"1952","striped",232,1,12,212,3,0.407407407407407,"striped","texture",9.06105,0,"task",212,322,"solid","task","solid",1,212,3,"solid",2,0,"female",322,"polka-dotted",0.592592592592593,1,232,81,"polka-dotted",0.5,"circle","321",0.8,"polka-dotted","['circle', 'square', 'red']",0.55,"321-3","striped",0,6611,1
"1953","striped",222,1,13,212,3,0.633333333333333,"striped","texture",9.06105,0,"task",212,122,"solid","task","solid",1,212,3,"solid",2,0,"female",122,"polka-dotted",0.366666666666667,1,222,81,"polka-dotted",0.5,"circle","322b",0.55,"polka-dotted","['cloud', 'circle', 'red']",0.95,"322b-2","striped",0,3621,2
"1954","striped",133,1,14,112,4,0.633333333333333,"striped","texture",9.06105,0,"task",121,112,"solid","task","solid",1,112,3,"solid",2,0,"female",121,"polka-dotted",0.366666666666667,1,133,81,"polka-dotted",0.5,"cloud","311",0.55,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.95,"311-3","striped",0,20630,3
"1955",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.06105,NA,NA,NA,NA,NA,NA,"solid",1,NA,3,"solid",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,81,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1956",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.06105,NA,NA,NA,NA,NA,NA,"solid",1,NA,3,"solid",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,81,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1957","red",333,1,19,311,3,0.5,"green","color",9.06105,0.5,"task",311,313,"blue","task","blue",1,311,2,"blue",3,0.1875,"female",313,"green",0.3125,2,333,81,"red",0,"square","322b",0.5,"green","['square', 'solid', 'polka-dotted']",0.8,"322b-2","red",0.3,27921,0
"1958","red",131,1,20,131,4,0.5,"green","color",9.06105,0.5,"task",311,131,"blue","task","blue",1,311,2,"blue",3,0.1875,"female",112,"green",0.3125,2,112,81,"red",0,"cloud","22b2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.8,"22b2b-2","red",0.3,1012,1
"1959","red",213,1,21,211,3,0.633333333333333,"green","color",9.06105,0.5,"task",111,211,"blue","task","blue",1,111,2,"blue",3,0.0333333333333333,"female",211,"green",0.333333333333333,2,213,81,"red",0,"circle","322b",0.5,"green","['cloud', 'circle', 'solid']",0.95,"322b-2","red",0.05,9691,2
"1960","red",122,1,22,321,3,0.633333333333333,"green","color",9.06105,0.5,"task",321,122,"blue","task","blue",1,321,2,"blue",3,0.0333333333333333,"female",323,"green",0.333333333333333,2,323,81,"red",0,"striped","321",0.5,"green","['cloud', 'square', 'striped']",0.95,"321-3","red",0.05,18421,3
"1961",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.06105,NA,NA,NA,NA,NA,NA,"blue",1,NA,2,"blue",NA,NA,NA,NA,"green",NA,NA,NA,81,"red",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1962",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.06105,NA,NA,NA,NA,NA,NA,"blue",0.95,NA,2,"blue",NA,NA,NA,NA,"green",NA,NA,NA,81,"red",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1963","striped",111,0,27,221,4,0.193548387096774,"striped","texture",9.06105,1,"task",111,311,"solid","task","polka-dotted",0.95,311,3,"polka-dotted",2,0.32258064516129,"female",221,"solid",0.483870967741935,3,221,81,"solid",0.5,"blue","321",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"321-2","striped",0.5,51,0
"1964","striped",331,0,28,331,4,0.15,"striped","texture",9.06105,1,"task",331,312,"solid","task","polka-dotted",0.95,323,3,"polka-dotted",2,0.475,"female",312,"solid",0.375,3,323,81,"solid",0.5,"square","311",0.75,"polka-dotted","['square', 'blue', 'red', 'green']",0.3,"311-3","striped",0.95,18340,1
"1965","striped",213,0,29,223,4,0.0606060606060606,"striped","texture",9.06105,1,"task",332,213,"solid","task","polka-dotted",0.95,223,3,"polka-dotted",2,0.575757575757576,"female",332,"solid",0.363636363636364,3,223,81,"solid",0.5,"circle","22a1",0.6,"polka-dotted","['circle', 'square', 'red', 'green']",0.1,"22a1-3","striped",0.95,17281,2
"1966","striped",313,0,30,333,4,0,"striped","texture",9.06105,1,"task",211,313,"solid","task","polka-dotted",0.95,211,3,"polka-dotted",2,0.612903225806452,"female",333,"solid",0.387096774193548,3,333,81,"solid",0.5,"square","22a2b",0.6,"polka-dotted","['circle', 'square', 'blue', 'green']",0,"22a2b-2b","striped",0.95,27911,3
"1967",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.06105,NA,NA,NA,NA,NA,NA,"polka-dotted",0.95,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,81,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1968",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.06105,NA,NA,NA,NA,NA,NA,"polka-dotted",0.4,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,81,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1969","red",223,1,3,321,3,1,"red","color",4.57795,0,"task",321,322,"blue","task","red",0.4,321,2,"blue",3,0,"male",322,"green",0,0,223,82,"green",0.5,"striped","321",0,"green","['circle', 'square', 'striped']",1,"321-3","blue",0,16361,0
"1970","red",131,1,4,232,4,0.5,"red","color",4.57795,0,"task",131,232,"blue","task","red",0.4,223,2,"blue",3,0,"male",232,"green",0.5,0,223,82,"green",0.5,"circle","22b1",0.6,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.6,"22b1-3","blue",0,16662,1
"1971","red",113,1,5,132,4,0.413793103448276,"red","color",4.57795,0,"task",132,113,"blue","task","red",0.4,213,2,"blue",3,0,"male",132,"green",0.586206896551724,0,213,82,"green",0.5,"cloud","22a2b",0.85,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.6,"22a2b-2a","blue",0,11372,2
"1972","red",213,1,6,231,4,0.413793103448276,"red","color",4.57795,0,"task",231,213,"blue","task","red",0.4,333,2,"blue",3,0,"male",231,"green",0.586206896551724,0,333,82,"green",0.5,"polka-dotted","22b2b",0.85,"green","['circle', 'square', 'solid', 'polka-dotted']",0.6,"22b2b-2","blue",0,27782,3
"1973",NA,NA,NA,NA,NA,NA,NA,"red",NA,4.57795,NA,NA,NA,NA,NA,NA,"red",0.4,NA,2,"blue",NA,NA,NA,NA,"green",NA,NA,NA,82,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1974",NA,NA,NA,NA,NA,NA,NA,"red",NA,4.57795,NA,NA,NA,NA,NA,NA,"red",0.8,NA,2,"blue",NA,NA,NA,NA,"green",NA,NA,NA,82,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1975","striped",211,1,11,211,5,1,"striped","texture",4.57795,0,"task",211,222,"solid","task","solid",0.8,323,2,"solid",2,0,"male",222,"striped",0,1,323,82,"polka-dotted",0.5,"circle","22b1",0,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.65,"22b1-2","polka-dotted",0,18501,0
"1976","striped",121,1,12,111,2,1,"striped","texture",4.57795,0,"task",111,121,"solid","task","solid",0.8,131,2,"solid",2,0,"male",111,"striped",0,1,131,82,"polka-dotted",0.5,"cloud","331",0,"polka-dotted","['cloud', 'blue']",0.9,"331-3","polka-dotted",0,230,1
"1977","striped",313,1,13,313,4,1,"striped","texture",4.57795,0,"task",231,331,"solid","task","solid",0.8,231,2,"solid",2,0,"male",331,"striped",0,1,313,82,"polka-dotted",0.5,"square","22a2b",0,"polka-dotted","['circle', 'square', 'blue', 'green']",1,"22a2b-2a","polka-dotted",0,11751,2
"1978","striped",212,1,14,212,4,1,"striped","texture",4.57795,0,"task",212,313,"solid","task","solid",0.8,233,2,"solid",2,0,"male",313,"striped",0,1,233,82,"polka-dotted",0.5,"circle","22b2b",0,"polka-dotted","['circle', 'square', 'red', 'green']",1,"22b2b-2","polka-dotted",0,25001,3
"1979",NA,NA,NA,NA,NA,NA,NA,"striped",NA,4.57795,NA,NA,NA,NA,NA,NA,"solid",0.8,NA,2,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,82,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
