"","X","workerid","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","orderObjNum1","orderObjNum2","orderObjNum3","simulatedAnswerObjNum","utteranceNum","evalNumModel","allPresentFeaValues","ambiguous","preferencesPrior1","preferencesPrior2","preferencesPrior3"
"1237",1237,77,"striped",111,0.5,11,121,4,0.285714285714286,"solid","texture",9.16908333333333,0,"task",111,121,"solid","task","solid",0.7,233,"2","striped",2,0.285714285714286,"female",121,"polka-dotted",0.428571428571429,1,233,"polka-dotted",1,"cloud","22a1",0.75,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.5,"22a1-3","striped",0.5,23031,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",1,4,26,4,"1","2","1, 4, 7, 1, 5, 7, 2, 6, 9",TRUE,0.222222222222222,0.444444444444444,0.333333333333333
"1238",1238,77,"striped",131,0.5,12,113,4,0.375,"solid","texture",9.16908333333333,0,"task",321,131,"solid","task","solid",0.7,321,"3","striped",2,0.25,"female",113,"polka-dotted",0.375,1,113,"polka-dotted",1,"cloud","22b1",0.75,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.75,"22b1-3","striped",0.5,8361,1,3,2,"English","Male","It was fun, thank you.",30,"Yes",7,19,6,19,"1","3","1, 6, 7, 1, 4, 9, 3, 5, 7",TRUE,0.307692307692308,0.461538461538462,0.230769230769231
"1239",1239,77,"striped",331,0.5,13,311,4,0.404761904761905,"solid","texture",9.16908333333333,0,"task",311,331,"solid","task","solid",0.7,122,"2","striped",2,0.238095238095238,"female",311,"polka-dotted",0.357142857142857,1,122,"polka-dotted",1,"square","22a1",0.75,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.85,"22a1-3","striped",0.5,2501,2,3,2,"English","Male","It was fun, thank you.",30,"Yes",9,3,13,3,"3","3","3, 6, 7, 3, 4, 7, 1, 5, 8",TRUE,0.4,0.45,0.15
"1240",1240,77,"striped",331,0.5,14,121,4,0.414634146341463,"solid","texture",9.16908333333333,0,"task",121,331,"solid","task","solid",0.7,322,"2","striped",2,0.24390243902439,"female",121,"polka-dotted",0.341463414634146,1,322,"polka-dotted",1,"blue","22b2b",0.7,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.85,"22b2b-2","striped",0.5,3951,3,3,2,"English","Male","It was fun, thank you.",30,"Yes",9,4,15,4,"7","2","3, 6, 7, 1, 5, 7, 3, 5, 8",TRUE,0.555555555555555,0.375,0.0694444444444444
"1241",1241,77,"red",221,0,19,123,4,0.294117647058824,"red","color",9.16908333333333,1,"task",221,232,"blue","task","green",1,232,"3","green",3,0.411764705882353,"female",123,"blue",0.294117647058824,2,123,"blue",0.5,"striped","22b1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","red",0.7,14542,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",5,22,17,22,"5","3","2, 5, 7, 1, 5, 9, 2, 6, 8",TRUE,0.222222222222222,0.333333333333333,0.444444444444444
"1242",1242,77,"red",223,0,20,223,3,0.277777777777778,"red","color",9.16908333333333,1,"task",222,322,"blue","task","green",1,222,"3","green",3,0.444444444444444,"female",322,"blue",0.277777777777778,2,223,"blue",0.5,"striped","322b",0.5,"green","['circle', 'square', 'striped']",0.5,"322b-2","red",0.8,16441,1,3,2,"English","Male","It was fun, thank you.",30,"Yes",23,15,14,23,"5","2","2, 5, 9, 3, 5, 8, 2, 5, 8",TRUE,0.421052631578947,0.157894736842105,0.421052631578947
"1243",1243,77,"red",333,0,21,333,4,0.25,"red","color",9.16908333333333,1,"task",131,233,"blue","task","green",1,233,"3","green",3,0.5,"female",131,"blue",0.25,2,333,"blue",0.5,"polka-dotted","321",0.5,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.5,"321-2","red",1,29061,2,3,2,"English","Male","It was fun, thank you.",30,"Yes",27,7,26,27,"6","3","3, 6, 9, 1, 6, 7, 2, 6, 9",TRUE,0.25,0.375,0.375
"1244",1244,77,"red",223,0,22,223,4,0.25,"red","color",9.16908333333333,1,"task",121,232,"blue","task","green",1,232,"3","green",3,0.5,"female",121,"blue",0.25,2,223,"blue",0.5,"striped","22b1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","red",1,16632,3,3,2,"English","Male","It was fun, thank you.",30,"Yes",23,4,17,23,"5","3","2, 5, 9, 1, 5, 7, 2, 6, 8",TRUE,0.16,0.36,0.48
"1245",1245,77,"circle",322,0,27,322,3,0.303030303030303,"square","shape",9.16908333333333,0.5,"task",122,322,"cloud","task","circle",0.7,223,"2","circle",1,0.393939393939394,"female",122,"cloud",0.303030303030303,3,223,"cloud",1,"red","321",0.5,"square","['striped', 'red', 'green']",0.5,"321-3","square",0.65,16430,0,3,2,"English","Male","It was fun, thank you.",30,"Yes",15,13,23,15,"8","2","3, 5, 8, 1, 5, 8, 2, 5, 9",TRUE,0.222222222222222,0.333333333333333,0.444444444444444
"1246",1246,77,"circle",332,0,28,213,5,0.277777777777778,"square","shape",9.16908333333333,0.5,"task",332,213,"cloud","task","circle",0.7,213,"2","circle",1,0.361111111111111,"female",123,"cloud",0.361111111111111,3,123,"cloud",1,"green","211",0.65,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.5,"211-3","square",0.65,15180,1,3,2,"English","Male","It was fun, thank you.",30,"Yes",18,22,20,20,"9","2","3, 6, 8, 1, 5, 9, 2, 4, 9",TRUE,0.142857142857143,0.428571428571429,0.428571428571429
"1247",1247,77,"circle",323,0,29,323,4,0.256410256410256,"square","shape",9.16908333333333,0.5,"task",232,323,"cloud","task","circle",0.7,133,"2","circle",1,0.41025641025641,"female",232,"cloud",0.333333333333333,3,133,"cloud",1,"green","22b1",0.65,"square","['striped', 'polka-dotted', 'red', 'green']",0.5,"22b1-3","square",0.8,22930,2,3,2,"English","Male","It was fun, thank you.",30,"Yes",24,17,25,24,"9","2","3, 5, 9, 2, 6, 8, 1, 6, 9",TRUE,0.0869565217391304,0.391304347826087,0.521739130434783
"1248",1248,77,"circle",231,0,30,233,4,0.238095238095238,"square","shape",9.16908333333333,0.5,"task",231,113,"cloud","task","circle",0.7,233,"2","circle",1,0.380952380952381,"female",113,"cloud",0.380952380952381,3,233,"cloud",1,"green","22a2b",0.8,"square","['solid', 'polka-dotted', 'blue', 'green']",0.5,"22a2b-2a","square",0.8,24600,3,3,2,"English","Male","It was fun, thank you.",30,"Yes",8,19,26,26,"9","2","2, 6, 7, 1, 4, 9, 2, 6, 9",TRUE,0.03690036900369,0.298892988929889,0.664206642066421
"1249",1249,78,"red",121,0,3,233,4,0.242424242424242,"green","color",24.07015,0.5,"task",121,221,"blue","task","red",0.55,233,"2","red",3,0.454545454545455,"male",221,"blue",0.303030303030303,0,233,"blue",1,"circle","22a2b",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.4,"22a2b-2a","green",0.75,23092,0,3,2,"English","Male",NA,35,"Yes",4,5,26,26,"2","3","1, 5, 7, 2, 5, 7, 2, 6, 9",TRUE,0.193548387096774,0.483870967741935,0.32258064516129
"1250",1250,78,"red",213,0,4,213,5,0.166666666666667,"green","color",24.07015,0.5,"task",311,122,"blue","task","red",0.55,122,"2","red",3,0.533333333333333,"male",311,"blue",0.3,0,213,"blue",1,"solid","211",0.45,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.25,"211-3","green",0.8,10372,1,3,2,"English","Male",NA,35,"Yes",20,3,13,20,"4","3","2, 4, 9, 3, 4, 7, 1, 5, 8",TRUE,0.123711340206186,0.463917525773196,0.412371134020619
"1251",1251,78,"red",331,0,5,312,4,0.129032258064516,"green","color",24.07015,0.5,"task",331,312,"blue","task","red",0.55,323,"2","red",3,0.483870967741935,"male",312,"blue",0.387096774193548,0,323,"blue",1,"square","311",0.6,"green","['square', 'solid', 'striped', 'polka-dotted']",0.2,"311-3","green",0.75,18341,2,3,2,"English","Male",NA,35,"Yes",9,12,24,12,"3","3","3, 6, 7, 3, 4, 8, 3, 5, 9",TRUE,0.0845070422535211,0.633802816901408,0.28169014084507
"1252",1252,78,"red",331,0,6,322,3,0.0967741935483871,"green","color",24.07015,0.5,"task",331,322,"blue","task","red",0.55,322,"2","red",3,0.451612903225806,"male",333,"blue",0.451612903225806,0,333,"blue",1,"square","321",0.7,"green","['square', 'striped', 'polka-dotted']",0.15,"321-3","green",0.7,26991,3,3,2,"English","Male",NA,35,"Yes",9,27,15,15,"3","3","3, 6, 7, 3, 6, 9, 3, 5, 8",TRUE,0.0517241379310345,0.775862068965517,0.172413793103448
"1253",1253,78,"striped",312,0.5,11,331,4,0.294117647058824,"solid","texture",24.07015,1,"task",211,331,"solid","task","polka-dotted",0.6,331,"2","polka-dotted",2,0.411764705882353,"male",211,"striped",0.294117647058824,1,312,"striped",0,"blue","22b2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22b2b-2","solid",0.7,1941,0,3,2,"English","Male",NA,35,"Yes",12,2,9,9,"7","1","3, 4, 8, 2, 4, 7, 3, 6, 7",TRUE,0.193548387096774,0.483870967741935,0.32258064516129
"1254",1254,78,"striped",132,0.5,12,132,4,0.285714285714286,"solid","texture",24.07015,1,"task",231,212,"solid","task","polka-dotted",0.6,231,"2","polka-dotted",2,0.428571428571429,"male",212,"striped",0.285714285714286,1,132,"striped",0,"red","22b2b",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.5,"22b2b-2","solid",0.75,5071,1,3,2,"English","Male",NA,35,"Yes",16,11,8,16,"8","1","1, 6, 8, 2, 4, 8, 2, 6, 7",TRUE,0.0869565217391304,0.652173913043478,0.260869565217391
"1255",1255,78,"striped",222,0.5,13,233,5,0.3125,"solid","texture",24.07015,1,"task",311,222,"solid","task","polka-dotted",0.6,233,"3","polka-dotted",2,0.5,"male",311,"striped",0.1875,1,233,"striped",0,"circle","211",0.3,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.5,"211-3","solid",0.8,23801,2,3,2,"English","Male",NA,35,"Yes",14,3,26,26,"2","1","2, 5, 8, 3, 4, 7, 2, 6, 9",TRUE,0.1,0.5,0.4
"1256",1256,78,"striped",321,0.5,14,131,3,0.290322580645161,"solid","texture",24.07015,1,"task",121,321,"solid","task","polka-dotted",0.6,131,"3","polka-dotted",2,0.548387096774194,"male",121,"striped",0.161290322580645,1,131,"striped",0,"cloud","322b",0.25,"polka-dotted","['cloud', 'square', 'blue']",0.45,"322b-2","solid",0.85,331,3,3,2,"English","Male",NA,35,"Yes",6,4,7,7,"1","2","3, 5, 7, 1, 5, 7, 1, 6, 7",TRUE,0.176470588235294,0.352941176470588,0.470588235294118
"1257",1257,78,"circle",333,0,19,333,3,0.21875,"circle","shape",24.07015,1,"task",332,133,"cloud","task","square",0.85,133,"3","square",1,0.46875,"male",332,"cloud",0.3125,2,333,"cloud",0.5,"green","322b",0.5,"square","['polka-dotted', 'red', 'green']",0.35,"322b-2","circle",0.75,28930,0,3,2,"English","Male",NA,35,"Yes",27,18,25,27,"9","2","3, 6, 9, 3, 6, 8, 1, 6, 9",TRUE,0.172413793103448,0.517241379310345,0.310344827586207
"1258",1258,78,"circle",232,0,20,323,4,0.15625,"circle","shape",24.07015,1,"task",232,323,"cloud","task","square",0.85,133,"3","square",1,0.53125,"male",323,"cloud",0.3125,2,133,"cloud",0.5,"green","22b1",0.5,"square","['striped', 'polka-dotted', 'red', 'green']",0.25,"22b1-3","circle",0.85,22930,1,3,2,"English","Male",NA,35,"Yes",17,24,25,24,"9","2","2, 6, 8, 3, 5, 9, 1, 6, 9",TRUE,0.10989010989011,0.494505494505495,0.395604395604396
"1259",1259,78,"circle",223,0,21,231,4,0.0967741935483871,"circle","shape",24.07015,1,"task",131,231,"cloud","task","square",0.85,131,"3","square",1,0.548387096774194,"male",231,"cloud",0.354838709677419,2,223,"cloud",0.5,"blue","22a2b",0.55,"square","['striped', 'polka-dotted', 'blue', 'green']",0.15,"22a2b-2b","circle",0.85,15670,2,3,2,"English","Male",NA,35,"Yes",23,8,7,8,"7","3","2, 5, 9, 2, 6, 7, 1, 6, 7",TRUE,0.050251256281407,0.407035175879397,0.542713567839196
"1260",1260,78,"circle",123,0,22,223,4,0.0645161290322581,"circle","shape",24.07015,1,"task",332,123,"cloud","task","square",0.85,332,"3","square",1,0.548387096774194,"male",223,"cloud",0.387096774193548,2,223,"cloud",0.5,"striped","22a1",0.6,"square","['striped', 'polka-dotted', 'red', 'green']",0.1,"22a1-3","circle",0.85,17670,3,3,2,"English","Male",NA,35,"Yes",22,23,18,23,"5","3","1, 5, 9, 2, 5, 9, 3, 6, 8",TRUE,0.029940119760479,0.48502994011976,0.48502994011976
"1261",1261,78,"circle",233,0.5,27,233,3,0.166666666666667,"cloud","shape",24.07015,0,"task",123,133,"cloud","task","circle",0.85,123,"2","circle",1,0.333333333333333,"male",133,"cloud",0.5,3,233,"square",1,"polka-dotted","322b",0.75,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","square",0.5,25970,0,3,2,"English","Male",NA,35,"Yes",26,25,22,26,"6","1","2, 6, 9, 1, 6, 9, 1, 5, 9",TRUE,0.193548387096774,0.32258064516129,0.483870967741935
"1262",1262,78,"circle",213,0.5,28,213,5,0.161290322580645,"cloud","shape",24.07015,0,"task",311,122,"cloud","task","circle",0.85,311,"2","circle",1,0.290322580645161,"male",122,"cloud",0.548387096774194,3,213,"square",1,"solid","211",0.85,"square","['solid', 'striped', 'blue', 'red', 'green']",0.25,"211-3","square",0.45,10370,1,3,2,"English","Male",NA,35,"Yes",20,13,3,20,"4","2","2, 4, 9, 1, 5, 8, 3, 4, 7",TRUE,0.204545454545455,0.454545454545455,0.340909090909091
"1263",1263,78,"circle",221,0.5,29,221,4,0.129032258064516,"cloud","shape",24.07015,0,"task",221,122,"cloud","task","circle",0.85,122,"2","circle",1,0.290322580645161,"male",323,"cloud",0.580645161290323,3,323,"square",1,"striped","311",0.9,"square","['striped', 'blue', 'red', 'green']",0.2,"311-3","square",0.45,18410,2,3,2,"English","Male",NA,35,"Yes",5,24,13,5,"5","2","2, 5, 7, 3, 5, 9, 1, 5, 8",TRUE,0.140625,0.625,0.234375
"1264",1264,78,"circle",322,0.5,30,223,4,0.1,"cloud","shape",24.07015,0,"task",322,223,"cloud","task","circle",0.85,133,"2","circle",1,0.3,"male",223,"cloud",0.6,3,133,"square",1,"green","22b1",0.9,"square","['striped', 'polka-dotted', 'red', 'green']",0.15,"22b1-3","square",0.45,22690,3,3,2,"English","Male",NA,35,"Yes",15,23,25,23,"9","2","3, 5, 8, 2, 5, 9, 1, 6, 9",TRUE,0.0807174887892377,0.717488789237668,0.201793721973094
"1281",1281,80,"red",112,0,3,133,4,0.25,"red","color",9.14721666666667,1,"task",331,112,"blue","task","green",0.95,331,"2","green",3,0.625,"male",133,"blue",0.125,0,133,"blue",0.5,"cloud","22b1",0.15,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.3,"22b1-3","red",0.75,20682,0,3,2,"English","Female","I found it fun",45,"Yes",10,25,9,25,"1","2","1, 4, 8, 1, 6, 9, 3, 6, 7",TRUE,0.333333333333333,0.222222222222222,0.444444444444444
"1282",1282,80,"red",231,0,4,113,4,0.12,"red","color",9.14721666666667,1,"task",231,232,"blue","task","green",0.95,232,"3","green",3,0.76,"male",113,"blue",0.12,0,113,"blue",0.5,"solid","22a1",0.15,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.15,"22a1-3","red",0.95,9432,1,3,2,"English","Female","I found it fun",45,"Yes",8,19,17,19,"4","2","2, 6, 7, 1, 4, 9, 2, 6, 8",FALSE,0.333333333333333,0.222222222222222,0.444444444444444
"1283",1283,80,"red",123,0,5,123,4,0.0869565217391304,"red","color",9.14721666666667,1,"task",121,232,"blue","task","green",0.95,232,"3","green",3,0.826086956521739,"male",121,"blue",0.0869565217391304,0,123,"blue",0.5,"cloud","22a1",0.1,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.1,"22a1-3","red",0.95,14532,2,3,2,"English","Female","I found it fun",45,"Yes",22,4,17,22,"1","3","1, 5, 9, 1, 5, 7, 2, 6, 8",TRUE,0.214285714285714,0.214285714285714,0.571428571428571
"1284",1284,80,"red",221,0,6,123,3,0.0454545454545455,"red","color",9.14721666666667,1,"task",221,122,"blue","task","green",0.95,122,"3","green",3,0.863636363636364,"male",123,"blue",0.0909090909090909,0,123,"blue",0.5,"striped","321",0.1,"green","['cloud', 'circle', 'striped']",0.05,"321-3","red",0.95,14001,3,3,2,"English","Female","I found it fun",45,"Yes",5,22,13,22,"5","3","2, 5, 7, 1, 5, 9, 1, 5, 8",TRUE,0.136363636363636,0.136363636363636,0.727272727272727
"1285",1285,80,"red",233,0,11,312,4,0.1875,"green","color",9.14721666666667,0.5,"task",311,312,"blue","task","red",1,311,"3","red",3,0.3125,"male",312,"blue",0.5,1,233,"blue",1,"square","22a1",0.8,"green","['circle', 'square', 'solid', 'polka-dotted']",0.3,"22a1-3","green",0.5,23572,0,3,2,"English","Female","I found it fun",45,"Yes",26,12,3,12,"3","3","2, 6, 9, 3, 4, 8, 3, 4, 7",TRUE,0.222222222222222,0.444444444444444,0.333333333333333
"1286",1286,80,"red",322,0,12,322,3,0.230769230769231,"green","color",9.14721666666667,0.5,"task",222,322,"blue","task","red",1,222,"2","red",3,0.153846153846154,"male",223,"blue",0.615384615384615,1,223,"blue",1,"striped","322b",0.8,"green","['circle', 'square', 'striped']",0.3,"322b-2","green",0.2,16441,1,3,2,"English","Female","I found it fun",45,"Yes",15,23,14,15,"5","1","3, 5, 8, 2, 5, 9, 2, 5, 8",TRUE,0.470588235294118,0.352941176470588,0.176470588235294
"1287",1287,80,"red",321,0,13,112,5,0.178571428571429,"green","color",9.14721666666667,0.5,"task",321,112,"blue","task","red",1,112,"2","red",3,0.142857142857143,"male",133,"blue",0.678571428571429,1,133,"blue",1,"solid","211",0.95,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.25,"211-3","green",0.2,20652,2,3,2,"English","Female","I found it fun",45,"Yes",6,25,10,10,"4","1","3, 5, 7, 1, 6, 9, 1, 4, 8",FALSE,0.470588235294118,0.352941176470588,0.176470588235294
"1288",1288,80,"red",122,0,14,122,3,0.111111111111111,"green","color",9.14721666666667,0.5,"task",121,122,"blue","task","red",1,222,"3","red",3,0.148148148148148,"male",121,"blue",0.740740740740741,1,222,"blue",1,"cloud","322b",1,"green","['cloud', 'circle', 'striped']",0.15,"322b-2","green",0.2,3551,3,3,2,"English","Female","I found it fun",45,"Yes",13,4,14,13,"1","3","1, 5, 8, 1, 5, 7, 2, 5, 8",TRUE,0.287769784172662,0.388489208633093,0.323741007194245
"1289",1289,80,"red",132,0.5,19,221,5,0.548387096774194,"blue","color",9.14721666666667,0,"task",221,132,"blue","task","red",0.75,221,"2","red",3,0.129032258064516,"male",323,"green",0.32258064516129,2,323,"green",1,"striped","211",0.5,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.85,"211-3","blue",0.2,18802,0,3,2,"English","Female","I found it fun",45,"Yes",16,24,5,5,"5","2","1, 6, 8, 3, 5, 9, 2, 5, 7",TRUE,0.444444444444444,0.333333333333333,0.222222222222222
"1290",1290,80,"red",332,0.5,20,112,4,0.586206896551724,"blue","color",9.14721666666667,0,"task",112,332,"blue","task","red",0.75,113,"2","red",3,0.0344827586206897,"male",112,"green",0.379310344827586,2,113,"green",1,"solid","22a2b",0.55,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.85,"22a2b-2b","blue",0.05,9612,1,3,2,"English","Female","I found it fun",45,"Yes",18,10,19,10,"4","2","3, 6, 8, 1, 4, 8, 1, 4, 9",TRUE,0.618556701030928,0.278350515463918,0.103092783505155
"1291",1291,80,"red",211,0.5,21,312,5,0.413793103448276,"blue","color",9.14721666666667,0,"task",211,131,"blue","task","red",0.75,131,"3","red",3,0.0344827586206897,"male",312,"green",0.551724137931034,2,312,"green",1,"solid","22b1",0.8,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.6,"22b1-2","blue",0.05,1812,2,3,2,"English","Female","I found it fun",45,"Yes",2,12,7,12,"4","2","2, 4, 7, 3, 4, 8, 1, 6, 7",TRUE,0.461538461538462,0.346153846153846,0.192307692307692
"1292",1292,80,"red",132,0.5,22,132,4,0.392857142857143,"blue","color",9.14721666666667,0,"task",132,233,"blue","task","red",0.75,233,"3","red",3,0.0357142857142857,"male",333,"green",0.571428571428571,2,333,"green",1,"polka-dotted","321",0.8,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.55,"321-2","blue",0.05,29151,3,3,2,"English","Female","I found it fun",45,"Yes",16,27,26,16,"6","2","1, 6, 8, 3, 6, 9, 2, 6, 9",TRUE,0.676056338028169,0.253521126760563,0.0704225352112676
"1293",1293,80,"red",211,0.5,27,221,4,0.428571428571429,"blue","color",9.14721666666667,1,"task",211,221,"blue","task","green",0.8,322,"2","green",3,0.285714285714286,"male",221,"red",0.285714285714286,3,322,"red",0,"striped","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",0.75,"22a2b-2a","blue",0.5,3712,0,3,2,"English","Female","I found it fun",45,"Yes",2,5,15,5,"5","3","2, 4, 7, 2, 5, 7, 3, 5, 8",TRUE,0.310344827586207,0.172413793103448,0.517241379310345
"1294",1294,80,"red",323,0.5,28,323,3,0.314285714285714,"blue","color",9.14721666666667,1,"task",321,122,"blue","task","green",0.8,122,"3","green",3,0.457142857142857,"male",321,"red",0.228571428571429,3,323,"red",0,"striped","321",0.4,"green","['cloud', 'square', 'striped']",0.55,"321-3","blue",0.8,18421,1,3,2,"English","Female","I found it fun",45,"Yes",24,6,13,24,"5","3","3, 5, 9, 3, 5, 7, 1, 5, 8",TRUE,0.204545454545455,0.113636363636364,0.681818181818182
"1295",1295,80,"red",233,0.5,29,223,4,0.323529411764706,"blue","color",9.14721666666667,1,"task",122,223,"blue","task","green",0.8,122,"3","green",3,0.5,"male",223,"red",0.176470588235294,3,233,"red",0,"striped","22a2b",0.3,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.55,"22a2b-2a","blue",0.85,25432,2,3,2,"English","Female","I found it fun",45,"Yes",26,23,13,23,"5","3","2, 6, 9, 2, 5, 9, 1, 5, 8",TRUE,0.313953488372093,0.0581395348837209,0.627906976744186
"1296",1296,80,"red",211,0.5,30,233,4,0.285714285714286,"blue","color",9.14721666666667,1,"task",211,222,"blue","task","green",0.8,233,"3","green",3,0.571428571428571,"male",222,"red",0.142857142857143,3,233,"red",0,"circle","311",0.25,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.5,"311-3","blue",1,23791,3,3,2,"English","Female","I found it fun",45,"Yes",2,14,26,26,"2","3","2, 4, 7, 2, 5, 8, 2, 6, 9",TRUE,0.192857142857143,0.0357142857142857,0.771428571428571
"1297",1297,81,"red",131,0,3,132,4,0.0416666666666667,"green","color",9.06105,0.5,"task",131,132,"blue","task","red",1,213,"3","red",3,0.416666666666667,"female",132,"blue",0.541666666666667,0,213,"blue",1,"cloud","22a1",0.65,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.05,"22a1-3","green",0.5,10802,0,3,1,"english","Female",NA,39,"Yes",7,16,20,16,"1","3","1, 6, 7, 1, 6, 8, 2, 4, 9",TRUE,0.222222222222222,0.444444444444444,0.333333333333333
"1298",1298,81,"red",133,0,4,133,4,0.037037037037037,"green","color",9.06105,0.5,"task",311,131,"blue","task","red",1,131,"2","red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,133,"blue",1,"cloud","22a2b",0.65,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.05,"22a2b-2b","green",0.65,20412,1,3,1,"english","Female",NA,39,"Yes",25,3,7,25,"1","3","1, 6, 9, 3, 4, 7, 1, 6, 7",TRUE,0.117647058823529,0.588235294117647,0.294117647058824
"1299",1299,81,"red",123,0,5,123,5,0.037037037037037,"green","color",9.06105,0.5,"task",311,221,"blue","task","red",1,221,"2","red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,123,"blue",1,"striped","22b1",0.65,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.05,"22b1-2","green",0.65,13382,2,3,1,"english","Female",NA,39,"Yes",22,3,5,22,"5","3","1, 5, 9, 3, 4, 7, 2, 5, 7",TRUE,0.0566037735849057,0.707547169811321,0.235849056603774
"1300",1300,81,"red",133,0,6,332,5,0.04,"green","color",9.06105,0.5,"task",221,332,"blue","task","red",1,332,"3","red",3,0.2,"female",221,"blue",0.76,0,133,"blue",1,"polka-dotted","211",0.95,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.05,"211-3","green",0.25,21642,3,3,1,"english","Female",NA,39,"Yes",25,5,18,18,"6","3","1, 6, 9, 2, 5, 7, 3, 6, 8",TRUE,0.0489130434782609,0.815217391304348,0.135869565217391
"1301",1301,81,"striped",222,1,11,222,4,0.32258064516129,"striped","texture",9.06105,0,"task",231,112,"solid","task","solid",1,112,"2","solid",2,0.161290322580645,"female",231,"polka-dotted",0.516129032258065,1,222,"polka-dotted",0.5,"circle","22b1",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.5,"22b1-3","striped",0.25,3291,0,3,1,"english","Female",NA,39,"Yes",14,8,10,14,"2","2","2, 5, 8, 2, 6, 7, 1, 4, 8",TRUE,0.333333333333333,0.444444444444444,0.222222222222222
"1302",1302,81,"striped",232,1,12,212,3,0.407407407407407,"striped","texture",9.06105,0,"task",212,322,"solid","task","solid",1,212,"2","solid",2,0,"female",322,"polka-dotted",0.592592592592593,1,232,"polka-dotted",0.5,"circle","321",0.8,"polka-dotted","['circle', 'square', 'red']",0.55,"321-3","striped",0,6611,1,3,1,"english","Female",NA,39,"Yes",17,15,11,11,"2","2","2, 6, 8, 3, 5, 8, 2, 4, 8",TRUE,0.428571428571429,0.428571428571429,0.142857142857143
"1303",1303,81,"striped",222,1,13,212,3,0.633333333333333,"striped","texture",9.06105,0,"task",212,122,"solid","task","solid",1,212,"3","solid",2,0,"female",122,"polka-dotted",0.366666666666667,1,222,"polka-dotted",0.5,"circle","322b",0.55,"polka-dotted","['cloud', 'circle', 'red']",0.95,"322b-2","striped",0,3621,2,3,1,"english","Female",NA,39,"Yes",14,13,11,11,"2","3","2, 5, 8, 1, 5, 8, 2, 4, 8",TRUE,0.476190476190476,0.285714285714286,0.238095238095238
"1304",1304,81,"striped",133,1,14,112,4,0.633333333333333,"striped","texture",9.06105,0,"task",121,112,"solid","task","solid",1,112,"3","solid",2,0,"female",121,"polka-dotted",0.366666666666667,1,133,"polka-dotted",0.5,"cloud","311",0.55,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.95,"311-3","striped",0,20630,3,3,1,"english","Female",NA,39,"Yes",25,4,10,10,"1","3","1, 6, 9, 1, 5, 7, 1, 4, 8",TRUE,0.645161290322581,0.193548387096774,0.161290322580645
"1305",1305,81,"red",333,1,19,311,3,0.5,"green","color",9.06105,0.5,"task",311,313,"blue","task","blue",1,311,"2","blue",3,0.1875,"female",313,"green",0.3125,2,333,"red",0,"square","322b",0.5,"green","['square', 'solid', 'polka-dotted']",0.8,"322b-2","red",0.3,27921,0,3,1,"english","Female",NA,39,"Yes",27,21,3,3,"3","1","3, 6, 9, 3, 4, 9, 3, 4, 7",TRUE,0.285714285714286,0.571428571428572,0.142857142857143
